issue_id,table_name,issue_type,field_name,detected_date,resolved_date,days_to_resolve,severity,resolved_flag,source_system
DQ202689,quality_measures,Missing_Value,patient_id,2024-01-22,2024-01-26,4,Medium,1,Clarity
DQ874405,patient_surveys,Format_Error,zip_code,2023-10-04,2023-10-10,6,Medium,1,Clarity
DQ332261,lab_results,Format_Error,patient_id,2023-06-29,2023-07-09,10,Critical,1,Clarity
DQ778439,encounters,Duplicate_Record,performance_rate,2024-09-29,2024-10-24,25,Critical,1,Epic
DQ353763,encounters,Referential_Integrity,performance_rate,2025-04-08,2025-04-09,1,Low,1,External_Feed
DQ981288,patients,Duplicate_Record,total_charges,2023-01-25,2023-02-23,29,Low,1,Epic
DQ383281,encounters,Missing_Value,age,2024-03-08,2024-04-03,26,High,1,External_Feed
DQ814645,patients,Format_Error,age,2025-10-25,2025-11-03,9,Medium,1,Epic
DQ959359,patients,Missing_Value,icd10_code,2023-07-30,2023-08-23,24,Medium,1,Manual_Entry
DQ237814,encounters,Out_of_Range,encounter_date,2024-11-15,2024-11-26,11,High,1,External_Feed
DQ999180,patient_surveys,Format_Error,icd10_code,2024-08-19,2024-08-30,11,High,1,Epic
DQ646860,patients,Referential_Integrity,encounter_date,2025-03-22,2025-03-28,6,High,1,Epic
DQ316843,patient_surveys,Missing_Value,icd10_code,2023-02-10,2023-02-14,4,Medium,1,Clarity
DQ767683,quality_measures,Format_Error,zip_code,2024-02-18,2024-03-14,25,Critical,1,Manual_Entry
DQ584938,patients,Coding_Error,total_charges,2023-01-04,2023-01-17,13,Low,1,Clarity
DQ240168,patient_surveys,Coding_Error,encounter_date,2025-11-22,2025-12-06,14,High,1,Epic
DQ973683,lab_results,Out_of_Range,icd10_code,2025-04-11,2025-05-08,27,Medium,1,Clarity
DQ484365,quality_measures,Duplicate_Record,performance_rate,2023-08-31,2023-09-04,4,Low,1,External_Feed
DQ613362,lab_results,Coding_Error,patient_id,2024-01-17,2024-02-10,24,High,1,Epic
DQ375973,patient_surveys,Duplicate_Record,zip_code,2025-11-21,2025-12-18,27,High,1,Manual_Entry
DQ268713,patient_surveys,Format_Error,patient_id,2025-01-19,2025-02-15,27,High,1,Epic
DQ194098,lab_results,Late_Submission,zip_code,2024-07-19,2024-08-02,14,Low,1,Manual_Entry
DQ711323,patient_surveys,Missing_Value,total_charges,2023-02-20,2023-03-09,17,Critical,1,Manual_Entry
DQ903576,patients,Format_Error,zip_code,2023-12-23,2024-01-22,30,Low,1,External_Feed
DQ827828,patients,Out_of_Range,age,2025-01-20,2025-01-31,11,Critical,1,External_Feed
DQ611867,patient_surveys,Coding_Error,encounter_date,2024-03-04,2024-04-02,29,Low,1,External_Feed
DQ275818,quality_measures,Referential_Integrity,total_charges,2023-12-25,2023-12-30,5,Medium,1,External_Feed
DQ395536,patient_surveys,Coding_Error,total_charges,2023-12-14,2023-12-14,0,Critical,1,Clarity
DQ949033,patients,Referential_Integrity,encounter_date,2024-11-22,2024-12-02,10,Low,1,Epic
DQ069836,patients,Missing_Value,patient_id,2023-10-13,2023-11-09,27,High,1,Epic
DQ335182,patients,Out_of_Range,total_charges,2024-04-19,2024-04-20,1,Critical,1,Epic
DQ320584,quality_measures,Out_of_Range,icd10_code,2023-03-28,2023-04-14,17,Medium,1,Epic
DQ967556,lab_results,Missing_Value,total_charges,2025-08-18,2025-09-03,16,High,1,Manual_Entry
DQ164781,quality_measures,Coding_Error,patient_id,2024-12-01,2024-12-08,7,Critical,1,Epic
DQ472107,lab_results,Out_of_Range,patient_id,2024-09-11,2024-10-10,29,High,1,External_Feed
DQ888612,lab_results,Duplicate_Record,patient_id,2024-03-25,2024-03-27,2,High,1,Epic
DQ907238,lab_results,Duplicate_Record,zip_code,2024-07-31,2024-08-27,27,High,1,Manual_Entry
DQ331320,patients,Duplicate_Record,zip_code,2023-01-05,2023-01-18,13,High,1,Clarity
DQ538364,patient_surveys,Coding_Error,total_charges,2024-06-20,2024-06-27,7,High,1,Epic
DQ762820,lab_results,Coding_Error,total_charges,2023-12-14,2024-01-11,28,High,1,Manual_Entry
DQ703423,encounters,Late_Submission,total_charges,2025-10-06,2025-10-06,0,Critical,1,Manual_Entry
DQ482630,patients,Late_Submission,zip_code,2024-02-23,2024-02-26,3,Critical,1,Clarity
DQ638183,lab_results,Late_Submission,total_charges,2023-09-05,2023-10-01,26,Medium,1,Manual_Entry
DQ335431,patient_surveys,Missing_Value,zip_code,2023-01-08,2023-02-02,25,Low,0,External_Feed
DQ201878,encounters,Coding_Error,encounter_date,2024-02-05,2024-02-15,10,Low,1,Clarity
DQ407656,patients,Coding_Error,total_charges,2024-03-03,2024-03-29,26,Low,1,Clarity
DQ051543,encounters,Referential_Integrity,icd10_code,2023-12-09,2023-12-20,11,Low,1,External_Feed
DQ567072,patient_surveys,Format_Error,total_charges,2025-01-07,2025-01-28,21,Medium,1,Manual_Entry
DQ265860,encounters,Out_of_Range,zip_code,2023-05-04,2023-05-20,16,High,1,External_Feed
DQ091688,lab_results,Duplicate_Record,performance_rate,2024-02-13,2024-02-22,9,Medium,1,Epic
DQ518666,lab_results,Missing_Value,total_charges,2023-01-05,2023-01-27,22,High,1,Clarity
DQ998514,encounters,Coding_Error,icd10_code,2025-10-16,2025-10-17,1,Medium,1,Clarity
DQ372269,patients,Out_of_Range,encounter_date,2025-10-26,2025-11-07,12,High,0,Clarity
DQ144861,encounters,Missing_Value,zip_code,2023-11-20,2023-12-20,30,Medium,1,Manual_Entry
DQ957630,quality_measures,Missing_Value,patient_id,2023-07-27,2023-08-01,5,High,1,Manual_Entry
DQ312697,patient_surveys,Format_Error,encounter_date,2023-08-30,2023-09-08,9,Critical,1,Clarity
DQ585578,quality_measures,Missing_Value,encounter_date,2024-06-20,2024-06-21,1,Medium,1,Clarity
DQ032750,quality_measures,Duplicate_Record,performance_rate,2024-12-04,2024-12-29,25,High,1,Manual_Entry
DQ199535,patients,Referential_Integrity,icd10_code,2025-02-15,2025-03-10,23,High,1,Manual_Entry
DQ272476,patients,Missing_Value,performance_rate,2023-05-23,2023-05-25,2,Critical,1,Epic
DQ694516,patients,Duplicate_Record,encounter_date,2025-11-23,2025-12-11,18,Critical,1,External_Feed
DQ320835,quality_measures,Format_Error,patient_id,2025-05-18,2025-06-09,22,Critical,1,Epic
DQ225717,patient_surveys,Late_Submission,icd10_code,2025-11-01,2025-11-20,19,Low,0,Clarity
DQ407038,patients,Format_Error,encounter_date,2025-05-01,2025-05-18,17,Critical,1,Clarity
DQ052801,lab_results,Missing_Value,patient_id,2025-08-25,2025-09-04,10,Medium,1,Manual_Entry
DQ249732,quality_measures,Late_Submission,performance_rate,2024-05-07,2024-05-08,1,Medium,1,Clarity
DQ499349,patient_surveys,Coding_Error,patient_id,2023-08-10,2023-08-11,1,High,1,Manual_Entry
DQ969510,encounters,Duplicate_Record,patient_id,2025-10-06,2025-10-19,13,High,1,Epic
DQ265025,lab_results,Missing_Value,encounter_date,2025-06-29,2025-07-22,23,High,1,Clarity
DQ504763,lab_results,Coding_Error,icd10_code,2023-11-02,2023-11-21,19,High,1,Manual_Entry
DQ423941,quality_measures,Format_Error,performance_rate,2024-05-20,2024-06-06,17,High,1,Manual_Entry
DQ170241,quality_measures,Format_Error,encounter_date,2025-04-12,2025-04-16,4,Critical,0,Clarity
DQ403934,patient_surveys,Out_of_Range,age,2025-05-10,2025-05-16,6,Critical,1,Manual_Entry
DQ869013,lab_results,Missing_Value,total_charges,2025-01-25,2025-02-16,22,Low,1,External_Feed
DQ264694,lab_results,Format_Error,patient_id,2025-04-18,2025-05-03,15,Medium,1,Clarity
DQ384825,quality_measures,Out_of_Range,performance_rate,2025-10-02,2025-10-29,27,High,1,Manual_Entry
DQ594175,lab_results,Format_Error,zip_code,2025-02-05,2025-02-14,9,Low,1,Epic
DQ496250,quality_measures,Coding_Error,encounter_date,2024-05-24,2024-06-05,12,High,1,Manual_Entry
DQ122407,lab_results,Missing_Value,zip_code,2023-08-07,2023-08-24,17,High,1,Manual_Entry
DQ629861,quality_measures,Format_Error,age,2023-11-04,2023-11-19,15,Medium,1,Epic
DQ458731,encounters,Format_Error,encounter_date,2025-10-28,2025-11-06,9,Critical,1,Manual_Entry
DQ873784,encounters,Format_Error,total_charges,2023-04-13,2023-05-06,23,Low,0,Clarity
DQ162718,encounters,Referential_Integrity,zip_code,2023-04-09,2023-04-29,20,Medium,1,Epic
DQ127308,patients,Duplicate_Record,encounter_date,2025-04-10,2025-04-20,10,Low,1,Manual_Entry
DQ996979,lab_results,Out_of_Range,encounter_date,2023-03-17,2023-03-27,10,Low,1,Manual_Entry
DQ070188,quality_measures,Out_of_Range,performance_rate,2025-09-09,2025-10-07,28,Low,1,Manual_Entry
DQ794488,patients,Out_of_Range,patient_id,2023-09-03,2023-09-29,26,Low,1,Epic
DQ466149,patient_surveys,Out_of_Range,performance_rate,2025-06-28,2025-07-16,18,High,1,Manual_Entry
DQ997707,patients,Coding_Error,encounter_date,2025-03-23,2025-04-11,19,Medium,1,External_Feed
DQ158986,patients,Referential_Integrity,performance_rate,2023-01-07,2023-01-26,19,Medium,1,External_Feed
DQ824493,quality_measures,Missing_Value,performance_rate,2023-06-18,2023-06-21,3,Low,1,Manual_Entry
DQ808204,patient_surveys,Coding_Error,encounter_date,2024-10-13,2024-10-17,4,Medium,0,Clarity
DQ680478,patient_surveys,Duplicate_Record,icd10_code,2024-02-11,2024-02-24,13,Medium,1,Epic
DQ097698,patients,Coding_Error,zip_code,2025-06-02,2025-07-01,29,Low,1,Epic
DQ471063,patients,Missing_Value,total_charges,2023-10-06,2023-10-14,8,Critical,1,Epic
DQ712782,encounters,Format_Error,total_charges,2023-08-21,2023-08-24,3,Medium,1,Clarity
DQ027772,encounters,Coding_Error,zip_code,2025-06-02,2025-06-28,26,Critical,1,Epic
DQ973547,quality_measures,Coding_Error,zip_code,2025-08-11,2025-08-19,8,Medium,1,Manual_Entry
DQ103404,patients,Missing_Value,total_charges,2024-10-17,2024-11-08,22,High,1,Epic
DQ094682,encounters,Late_Submission,icd10_code,2025-03-24,2025-03-26,2,Critical,1,External_Feed
DQ876878,encounters,Coding_Error,age,2023-01-07,2023-01-15,8,High,1,External_Feed
DQ226279,patients,Out_of_Range,zip_code,2025-09-29,2025-10-03,4,Low,1,External_Feed
DQ108530,encounters,Missing_Value,icd10_code,2023-10-24,2023-10-31,7,High,1,Manual_Entry
DQ659457,lab_results,Format_Error,age,2023-08-02,2023-08-10,8,High,1,Manual_Entry
DQ683073,patient_surveys,Format_Error,patient_id,2024-05-22,2024-06-10,19,High,1,Manual_Entry
DQ305171,patients,Out_of_Range,performance_rate,2025-03-17,2025-03-28,11,Low,1,External_Feed
DQ489063,patient_surveys,Duplicate_Record,total_charges,2024-01-28,2024-02-13,16,Critical,1,Manual_Entry
DQ794320,patients,Out_of_Range,age,2025-01-29,2025-02-21,23,Critical,1,Epic
DQ838303,patients,Format_Error,zip_code,2023-05-10,2023-05-17,7,Medium,1,Manual_Entry
DQ678569,quality_measures,Coding_Error,encounter_date,2024-03-22,2024-04-20,29,High,1,Manual_Entry
DQ752238,quality_measures,Format_Error,zip_code,2025-09-20,2025-10-13,23,Medium,1,Epic
DQ078718,patients,Duplicate_Record,patient_id,2025-03-23,2025-04-06,14,Critical,1,External_Feed
DQ181854,quality_measures,Out_of_Range,patient_id,2024-11-21,2024-12-10,19,Critical,1,Epic
DQ162978,lab_results,Out_of_Range,encounter_date,2025-06-27,2025-07-05,8,Low,0,Manual_Entry
DQ909248,encounters,Coding_Error,patient_id,2024-07-24,2024-08-01,8,Critical,1,Epic
DQ929025,lab_results,Coding_Error,total_charges,2024-04-30,2024-05-05,5,Critical,1,Clarity
DQ266164,patients,Duplicate_Record,patient_id,2023-05-24,2023-06-14,21,Medium,1,External_Feed
DQ848259,patient_surveys,Out_of_Range,zip_code,2025-04-22,2025-05-05,13,Medium,1,Manual_Entry
DQ964652,quality_measures,Format_Error,age,2023-03-23,2023-03-24,1,Low,1,Epic
DQ791576,patient_surveys,Referential_Integrity,performance_rate,2025-02-20,2025-03-04,12,Low,1,Clarity
DQ253527,quality_measures,Out_of_Range,age,2024-07-06,2024-08-04,29,Critical,1,Manual_Entry
DQ998296,encounters,Format_Error,performance_rate,2024-10-12,2024-11-03,22,Low,1,External_Feed
DQ455199,quality_measures,Late_Submission,total_charges,2023-06-18,2023-07-14,26,Low,1,External_Feed
DQ513085,lab_results,Referential_Integrity,performance_rate,2025-07-14,2025-08-06,23,Medium,1,Epic
DQ676139,patient_surveys,Referential_Integrity,age,2024-10-21,2024-11-08,18,High,1,External_Feed
DQ134199,patients,Missing_Value,patient_id,2023-07-03,2023-07-09,6,Critical,1,Clarity
DQ707940,patient_surveys,Referential_Integrity,performance_rate,2024-03-28,2024-03-30,2,Low,1,Epic
DQ273080,patient_surveys,Referential_Integrity,total_charges,2023-04-19,2023-05-06,17,Critical,1,Epic
DQ417545,lab_results,Duplicate_Record,patient_id,2024-01-11,2024-02-05,25,High,1,Epic
DQ638122,patient_surveys,Out_of_Range,zip_code,2025-02-12,2025-02-27,15,Medium,1,Manual_Entry
DQ117767,lab_results,Coding_Error,encounter_date,2023-03-08,2023-03-09,1,Low,1,Manual_Entry
DQ896035,encounters,Out_of_Range,icd10_code,2023-04-19,2023-04-26,7,High,1,Epic
DQ475922,lab_results,Duplicate_Record,age,2023-09-03,2023-10-02,29,Low,1,External_Feed
DQ722261,patients,Coding_Error,performance_rate,2024-07-05,2024-07-16,11,High,1,Manual_Entry
DQ473869,quality_measures,Out_of_Range,total_charges,2025-03-03,2025-04-02,30,High,1,Manual_Entry
DQ891931,lab_results,Out_of_Range,total_charges,2025-10-28,2025-11-18,21,Low,1,Manual_Entry
DQ504169,lab_results,Duplicate_Record,performance_rate,2023-02-11,2023-03-08,25,Medium,1,External_Feed
DQ973076,patient_surveys,Coding_Error,icd10_code,2024-03-16,2024-04-13,28,High,0,Manual_Entry
DQ603385,encounters,Missing_Value,zip_code,2025-11-04,2025-12-02,28,Medium,0,Epic
DQ905250,patient_surveys,Missing_Value,icd10_code,2025-06-02,2025-06-13,11,Critical,1,Manual_Entry
DQ800731,patients,Out_of_Range,patient_id,2023-11-19,2023-12-05,16,Low,1,Clarity
DQ768438,encounters,Coding_Error,age,2023-05-19,2023-06-13,25,Low,1,Clarity
DQ708407,encounters,Duplicate_Record,age,2023-06-22,2023-07-02,10,Critical,1,Epic
DQ836709,encounters,Format_Error,total_charges,2023-12-14,2023-12-30,16,Medium,0,External_Feed
DQ800026,encounters,Out_of_Range,encounter_date,2025-04-01,2025-04-14,13,Critical,1,Manual_Entry
DQ176776,lab_results,Referential_Integrity,performance_rate,2023-11-26,2023-12-17,21,Medium,1,Epic
DQ649778,patient_surveys,Coding_Error,performance_rate,2025-03-09,2025-03-25,16,Medium,1,Epic
DQ744191,encounters,Referential_Integrity,age,2023-04-17,2023-04-25,8,Medium,1,Clarity
DQ561167,patient_surveys,Format_Error,zip_code,2025-12-08,2025-12-28,20,Medium,1,Epic
DQ013659,patient_surveys,Late_Submission,age,2024-06-27,2024-06-29,2,Low,1,Manual_Entry
DQ792094,lab_results,Out_of_Range,zip_code,2024-11-18,2024-12-10,22,High,1,Clarity
DQ387387,encounters,Referential_Integrity,icd10_code,2023-08-27,2023-09-12,16,High,1,Manual_Entry
DQ005112,patients,Out_of_Range,icd10_code,2025-12-20,2026-01-07,18,High,1,Epic
DQ405973,quality_measures,Coding_Error,zip_code,2025-06-03,2025-06-29,26,Low,0,Clarity
DQ064366,patients,Format_Error,performance_rate,2025-01-16,2025-01-29,13,Critical,1,Epic
DQ678014,encounters,Referential_Integrity,age,2023-01-13,2023-02-06,24,High,1,Epic
DQ192886,encounters,Duplicate_Record,encounter_date,2024-06-05,2024-06-23,18,Medium,1,Manual_Entry
DQ134092,quality_measures,Missing_Value,age,2024-12-24,2025-01-18,25,Low,1,Epic
DQ342348,quality_measures,Coding_Error,performance_rate,2023-04-06,2023-05-03,27,Critical,1,Manual_Entry
DQ892531,lab_results,Late_Submission,total_charges,2023-05-18,2023-05-23,5,High,1,Epic
DQ549835,patients,Format_Error,icd10_code,2024-01-04,2024-01-14,10,High,1,Manual_Entry
DQ192720,quality_measures,Missing_Value,age,2025-04-11,2025-05-11,30,Medium,1,Manual_Entry
DQ676507,patients,Coding_Error,zip_code,2023-11-10,2023-12-06,26,Medium,1,External_Feed
DQ217573,patients,Referential_Integrity,icd10_code,2025-01-13,2025-02-11,29,Low,1,Manual_Entry
DQ178489,quality_measures,Duplicate_Record,age,2024-09-07,2024-10-02,25,Low,1,External_Feed
DQ996167,patient_surveys,Duplicate_Record,patient_id,2025-03-12,2025-03-29,17,Low,1,Clarity
DQ530041,patient_surveys,Missing_Value,performance_rate,2024-11-03,2024-11-09,6,Critical,1,External_Feed
DQ406790,encounters,Out_of_Range,total_charges,2024-01-15,2024-01-21,6,Medium,1,Epic
DQ998357,patients,Duplicate_Record,patient_id,2024-07-08,2024-07-28,20,High,1,Clarity
DQ250535,patients,Out_of_Range,patient_id,2025-10-04,2025-10-15,11,High,1,External_Feed
DQ176298,patients,Duplicate_Record,total_charges,2023-03-09,2023-03-30,21,Critical,0,Epic
DQ961016,lab_results,Format_Error,performance_rate,2023-03-26,2023-04-22,27,High,1,External_Feed
DQ954697,patients,Format_Error,age,2025-09-16,2025-09-18,2,Low,1,External_Feed
DQ808593,quality_measures,Missing_Value,encounter_date,2024-06-01,2024-07-01,30,Critical,1,External_Feed
DQ064014,patients,Duplicate_Record,encounter_date,2024-07-30,2024-08-01,2,Medium,1,External_Feed
DQ905520,quality_measures,Coding_Error,icd10_code,2023-01-16,2023-01-22,6,Medium,0,External_Feed
DQ484578,lab_results,Coding_Error,patient_id,2024-05-27,2024-06-07,11,Low,0,Epic
DQ753430,encounters,Late_Submission,zip_code,2023-08-26,2023-09-03,8,High,1,Clarity
DQ645534,lab_results,Missing_Value,age,2025-02-18,2025-03-11,21,Critical,1,Clarity
DQ433856,encounters,Missing_Value,total_charges,2025-09-09,2025-09-26,17,Critical,1,External_Feed
DQ021653,quality_measures,Late_Submission,icd10_code,2025-08-13,2025-08-18,5,Medium,1,Epic
DQ201976,patients,Out_of_Range,age,2025-05-31,2025-06-01,1,Critical,1,Manual_Entry
DQ155193,encounters,Format_Error,zip_code,2024-06-20,2024-07-08,18,High,1,Epic
DQ916199,patients,Referential_Integrity,encounter_date,2025-03-26,2025-04-22,27,High,1,Epic
DQ106270,encounters,Duplicate_Record,age,2023-05-16,2023-06-01,16,Medium,1,Epic
DQ762385,patient_surveys,Duplicate_Record,icd10_code,2023-08-16,2023-08-19,3,Critical,0,Manual_Entry
DQ803901,encounters,Coding_Error,zip_code,2023-11-06,2023-11-15,9,Low,1,Manual_Entry
DQ233376,lab_results,Missing_Value,performance_rate,2024-02-01,2024-02-01,0,Low,0,Manual_Entry
DQ188678,patients,Format_Error,encounter_date,2023-05-19,2023-06-17,29,High,1,Clarity
DQ287618,encounters,Format_Error,age,2024-04-05,2024-04-25,20,Low,1,External_Feed
DQ246966,patients,Referential_Integrity,age,2025-10-13,2025-10-15,2,Critical,1,Epic
DQ146505,encounters,Coding_Error,icd10_code,2025-01-16,2025-01-17,1,High,1,Epic
DQ275208,encounters,Late_Submission,total_charges,2023-08-15,2023-09-07,23,Low,1,External_Feed
DQ722353,patients,Missing_Value,age,2024-02-08,2024-02-14,6,High,0,External_Feed
DQ418269,encounters,Format_Error,patient_id,2023-04-22,2023-05-05,13,Critical,1,Epic
DQ595869,encounters,Coding_Error,age,2024-12-14,2024-12-14,0,Medium,1,Epic
DQ797276,encounters,Coding_Error,zip_code,2025-12-29,2026-01-15,17,Critical,1,Clarity
DQ027449,patient_surveys,Coding_Error,age,2024-08-23,2024-08-24,1,Low,1,Clarity
DQ074654,encounters,Late_Submission,zip_code,2025-10-11,2025-10-31,20,Critical,1,External_Feed
DQ789571,patients,Referential_Integrity,encounter_date,2025-10-19,2025-10-20,1,Low,1,External_Feed
DQ425808,patients,Out_of_Range,zip_code,2025-03-13,2025-03-21,8,Medium,1,Clarity
DQ682002,patients,Missing_Value,performance_rate,2025-05-03,2025-05-29,26,Medium,1,External_Feed
DQ117813,lab_results,Late_Submission,performance_rate,2024-09-24,2024-09-26,2,Critical,1,External_Feed
DQ647044,quality_measures,Referential_Integrity,performance_rate,2024-07-12,2024-08-05,24,High,1,Clarity
DQ527476,quality_measures,Missing_Value,performance_rate,2024-06-06,2024-06-07,1,Medium,1,Manual_Entry
DQ460682,quality_measures,Referential_Integrity,age,2023-02-10,2023-03-07,25,Low,0,Clarity
DQ667555,quality_measures,Missing_Value,performance_rate,2025-04-18,2025-04-24,6,Critical,0,Clarity
DQ239071,encounters,Out_of_Range,patient_id,2023-12-06,2023-12-23,17,High,0,External_Feed
DQ299929,encounters,Missing_Value,zip_code,2024-08-20,2024-09-01,12,Medium,1,Manual_Entry
DQ150482,encounters,Duplicate_Record,encounter_date,2025-07-20,2025-08-11,22,High,1,Clarity
DQ720195,quality_measures,Coding_Error,age,2025-09-29,2025-10-19,20,High,1,Clarity
DQ692596,encounters,Late_Submission,total_charges,2024-07-19,2024-07-25,6,Low,0,Epic
DQ136161,encounters,Late_Submission,performance_rate,2024-04-16,2024-05-15,29,Medium,1,Clarity
DQ686409,encounters,Late_Submission,zip_code,2024-01-27,2024-02-04,8,High,1,Clarity
DQ605622,patient_surveys,Coding_Error,icd10_code,2024-08-08,2024-08-09,1,Critical,1,Manual_Entry
DQ640325,patients,Coding_Error,zip_code,2025-03-24,2025-04-08,15,High,1,External_Feed
DQ169260,quality_measures,Late_Submission,total_charges,2024-10-17,2024-10-26,9,Low,1,External_Feed
DQ504142,encounters,Format_Error,zip_code,2025-01-12,2025-02-09,28,Low,0,Epic
